account_id;wielkosckredytu;dataurodzenia;datazalozenia;datapozyczki;czastrwaniakredytu;platnosci;status;plec;disp_id;typkarty;stan_konta_przydzielanie_kredytu;A4;A5;A6;A7;A8;A9;A10;A11;A12;A13;A14;A15;A16;wiek_pozyczka;staz_pozyczka;balance;Czy_problemy;duration;payments;iletransakcji;ilecredit;ilewithdraw;ilecreditcardwithdrawal;ilecreditincash;ilecollectionfromanotherbank;ileremittancetoanotherbank
6051;276660;18.05.1949;28.08.1993;08.07.1994;36;7685;B;1;7311;;12507,3;124605;11;42;14;1;8;46;8772;4,69;4,98;126;2854;3158;45,13972603;0,860273973;12507,3;1;36;7685;58;30;28;0;20;0;0
6061;5148;18.03.1963;08.03.1997;28.05.1998;12;429;C;0;7324;;49297,2;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;35,19452055;1,221917808;49297,2;0;12;429;80;28;52;0;15;0;9
6062;321360;24.01.1975;28.08.1996;19.04.1998;60;5356;C;1;7325;classic;51642,1;122603;25;21;6;2;8;80;8991;1,39;2,01;128;5198;5273;23,23287671;1,64109589;51642,1;0;60;5356;140;43;83;0;4;20;16
6075;407952;28.02.1974;15.09.1996;06.01.1998;48;8499;D;0;7339;;5375,9;51428;50;11;3;1;4;52,7;8402;3,13;3,98;120;999;1099;23,85479452;1,309589041;5375,9;1;48;8499;78;41;37;0;26;0;0
6083;360864;26.10.1977;19.09.1996;28.09.1997;48;7518;D;0;7348;;82785,9;77963;60;23;4;2;4;51,5;8546;2,95;4,02;126;2640;3120;19,92328767;1,024657534;82785,9;1;48;7518;86;41;37;0;23;0;0
6097;26208;12.04.1973;15.06.1997;22.10.1997;36;728;C;0;7366;;29581,2;45714;52;10;5;1;6;55,6;8843;2,82;3,6;113;818;888;24,52876712;0,353424658;29581,2;0;36;728;12;10;2;0;7;0;0
6118;270648;04.11.1937;07.03.1994;08.01.1995;36;7518;B;1;7390;;40957,5;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;57,17808219;0,84109589;40957,5;1;36;7518;72;36;36;0;16;0;0
6138;67608;25.01.1963;22.01.1997;30.07.1997;24;2817;C;0;7411;;36905,7;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;34,50958904;0,517808219;36905,7;0;24;2817;23;13;10;0;2;6;1
6148;59760;26.11.1958;27.12.1993;04.11.1994;24;2490;A;1;7422;classic;300;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;35,93972603;0,854794521;300;0;24;2490;54;22;32;0;12;0;5
6157;247920;04.04.1942;11.11.1996;28.12.1997;48;5165;C;0;7434;classic;20059,8;125236;28;11;1;4;5;87,7;9675;6,43;7,68;100;5323;5190;55,73424658;1,128767123;20059,8;0;48;5165;83;36;45;0;24;0;10
6158;247920;16.04.1957;13.05.1996;08.02.1997;48;5165;D;0;7435;;200;106054;38;25;6;2;6;63,1;8110;5,77;6,55;109;3244;3079;39,81643836;0,742465753;200;1;48;5165;15;10;5;0;6;0;0
6226;398640;09.02.1960;26.07.1993;20.12.1994;60;6644;C;0;7521;;44989,5;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;34,86027397;1,402739726;44989,5;0;60;6644;86;34;51;0;1;17;0
6265;87360;15.03.1937;01.11.1996;10.06.1997;24;3640;C;1;7567;classic;74041,8;95616;65;30;4;1;6;51,4;9307;3,85;4,43;118;2616;3040;60,23835616;0,605479452;74041,8;0;24;3640;69;27;36;0;21;0;6
6273;87360;10.07.1962;21.07.1993;07.06.1994;24;3640;A;1;7576;classic;200;85852;41;23;4;2;4;59,8;8965;7,08;8,23;104;2653;2822;31,90958904;0,879452055;200;0;24;3640;30;16;13;0;6;0;0
6289;85632;07.04.1949;05.04.1995;11.08.1996;48;1784;C;0;7594;;800;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;47,34520548;1,350684932;800;0;48;1784;85;38;46;0;23;0;0
6353;79920;05.04.1953;26.11.1993;12.02.1995;60;1332;C;1;7672;classic;700;170449;0;0;0;1;1;100;10787;2,64;3,09;131;6041;6261;41,85753425;1,21369863;700;0;60;1332;95;29;66;0;15;0;20
6358;270384;07.04.1962;27.05.1995;06.08.1996;48;5633;C;1;7678;;700;75232;55;26;4;1;5;41,7;8980;1,95;2,21;111;2824;2813;34,33150685;1,194520548;700;0;48;5633;87;32;50;0;3;15;10
6363;17508;01.04.1946;01.08.1993;25.10.1994;12;1459;A;1;7683;gold;900;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;48,56712329;1,232876712;900;0;12;1459;72;31;41;0;17;0;0
6397;181020;14.06.1966;15.03.1995;16.09.1996;60;3017;C;0;7723;;500;78955;50;24;8;1;9;59;9060;1,78;2,44;124;1655;1717;30,25753425;1,506849315;500;0;60;3017;93;37;51;0;2;18;0
6400;72408;13.06.1958;09.10.1995;12.02.1996;24;3017;B;0;7727;;700;51313;34;12;3;1;4;59,2;8930;3,52;4,2;108;1328;1452;37,66849315;0,345205479;700;1;24;3017;13;9;4;0;5;0;0
6425;36684;23.09.1978;29.03.1993;20.12.1994;12;3057;A;0;7753;;700;51313;34;12;3;1;4;59,2;8930;3,52;4,2;108;1328;1452;16,24109589;1,728767123;700;0;12;3057;125;50;75;0;30;0;0
6434;110136;24.02.1958;08.05.1995;11.11.1996;24;4589;A;0;7765;;400;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;38,71232877;1,512328767;400;0;24;4589;63;29;34;0;17;0;6
6440;34572;30.12.1976;01.11.1996;17.06.1997;12;2881;A;0;7772;;1100;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;20,4630137;0,624657534;1100;0;12;2881;40;21;17;0;15;0;0
6453;10944;10.07.1951;27.07.1996;17.05.1998;36;304;C;1;7787;;300;125236;28;11;1;4;5;87,7;9675;6,43;7,68;100;5323;5190;46,85205479;1,805479452;300;0;36;304;165;57;108;0;36;0;54
6461;150912;27.09.1975;17.07.1996;15.06.1997;36;4192;C;0;7796;classic;700;102609;75;33;2;3;6;52;8187;4,83;5,45;94;2123;2134;21,71506849;0,912328767;700;0;36;4192;67;30;33;0;20;0;0
6472;43164;06.01.1976;08.02.1994;06.02.1995;12;3597;A;0;7814;;800;117897;139;28;5;1;6;53,8;8814;4,76;5,74;107;2112;2059;19,08493151;0,994520548;800;0;12;3597;69;26;40;0;2;12;0
6473;76908;19.01.1946;26.01.1993;26.05.1994;12;6409;B;0;7815;;1100;107870;84;29;6;1;6;58;8754;3,83;4,31;137;3804;3868;48,34794521;1,328767123;1100;1;12;6409;102;42;52;0;26;0;0
6495;104964;11.05.1966;23.07.1996;28.04.1998;12;8747;C;1;7843;;500;77963;60;23;4;2;4;51,5;8546;2,95;4,02;126;2640;3120;31,96438356;1,764383562;500;0;12;8747;124;46;78;0;26;0;17
6505;38496;30.01.1964;13.09.1997;08.10.1998;12;3208;C;0;7855;classic;800;94725;38;28;1;3;6;63,4;9920;2,26;2,87;130;4289;4846;34,68767123;1,068493151;800;0;12;3208;36;22;14;0;9;0;0
6510;76992;17.10.1965;18.12.1996;06.05.1997;24;3208;C;1;7862;classic;900;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;31,55068493;0,380821918;900;0;24;3208;35;18;15;0;13;0;0
6555;212400;24.10.1966;05.03.1993;31.03.1994;36;5900;A;0;7914;;300;85852;41;23;4;2;4;59,8;8965;7,08;8,23;104;2653;2822;27,43287671;1,071232877;300;0;36;5900;71;31;37;0;19;0;0
6592;390660;29.06.1978;20.10.1996;24.08.1997;60;6511;C;0;7959;junior;300;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;19,15342466;0,843835616;300;0;60;6511;81;32;49;0;23;0;8
6609;60156;08.08.1976;27.03.1995;12.11.1995;36;1671;B;1;7980;;400;93931;74;21;10;1;8;56,9;8427;1,12;1,54;107;1874;1913;19,2630137;0,630136986;400;1;36;1671;56;26;29;0;19;0;8
6649;100260;19.07.1967;08.07.1995;22.05.1997;60;1671;C;1;8030;classic;1000;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;29,84109589;1,871232877;1000;0;60;1671;62;33;25;0;17;0;0
6678;294384;29.11.1966;03.01.1996;09.07.1997;48;6133;C;0;8064;;1100;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;30,60821918;1,512328767;1100;0;48;6133;129;54;63;0;36;0;0
6686;116496;07.10.1958;10.02.1996;25.12.1997;24;4854;C;1;8074;;600;117897;139;28;5;1;6;53,8;8814;4,76;5,74;107;2112;2059;39,21643836;1,871232877;600;0;24;4854;120;44;63;0;1;22;0
6688;22968;27.07.1950;25.06.1996;23.10.1996;36;638;C;0;8076;;1000;93931;74;21;10;1;8;56,9;8427;1,12;1,54;107;1874;1913;46,24109589;0,328767123;1000;0;36;638;11;10;1;0;7;0;0
6699;127200;06.04.1965;08.06.1996;24.09.1997;48;2650;C;1;8089;;400;88768;10;18;5;1;7;80,5;8867;1,02;1,21;130;3384;3620;32,46849315;1,295890411;400;0;48;2650;95;40;55;0;11;15;21
6701;95400;10.02.1971;15.03.1993;08.12.1993;36;2650;A;1;8091;;200;75685;31;28;5;1;9;60,8;8208;1,89;2,26;155;1660;2123;22,82465753;0,734246575;200;0;36;2650;47;22;23;0;13;0;0
6706;64860;02.11.1979;28.12.1996;12.07.1998;60;1081;C;0;8096;;200;85852;41;23;4;2;4;59,8;8965;7,08;8,23;104;2653;2822;18,69041096;1,536986301;200;0;60;1081;132;39;93;0;21;0;42
6715;137880;12.03.1963;15.09.1993;14.01.1995;60;2298;D;1;8105;;200;78955;50;24;8;1;9;59;9060;1,78;2,44;124;1655;1717;31,84383562;1,331506849;200;1;60;2298;89;38;44;0;7;16;0
6738;37908;08.05.1976;28.07.1994;31.10.1995;12;3159;A;0;8130;;800;145688;22;41;13;2;5;40,7;8544;1,29;1,86;109;2719;2906;19,48219178;1,260273973;800;0;12;3159;76;31;43;0;2;15;0
6792;17184;31.05.1944;11.05.1996;17.03.1997;12;1432;A;0;8200;;400;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;52,79452055;0,849315068;400;0;12;1432;70;25;45;0;15;0;18
6856;124344;08.06.1979;19.08.1995;30.04.1997;36;3454;C;0;8276;;600;161854;73;21;6;1;6;76,3;9425;1,72;2,5;125;4085;3891;17,89315068;1,695890411;600;0;36;3454;148;46;101;0;26;0;51
6902;49320;01.02.1966;22.10.1996;21.12.1997;36;1370;C;1;8333;;900;110643;49;41;4;1;4;51,9;8441;3,45;4,48;115;1879;2252;31,88493151;1,164383562;900;0;36;1370;81;29;52;0;16;0;20
6922;139488;04.09.1969;12.05.1997;06.12.1998;24;5812;C;1;8356;;1100;75232;55;26;4;1;5;41,7;8980;1,95;2,21;111;2824;2813;29,25479452;1,569863014;1100;0;24;5812;104;39;61;0;3;18;0
6924;194880;06.12.1979;01.06.1994;05.12.1995;48;4060;C;1;8359;junior;300;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;15,99726027;1,512328767;300;0;48;4060;113;37;71;0;1;18;14
6930;25944;21.05.1960;08.09.1993;26.05.1994;24;1081;A;0;8366;classic;600;118650;8;8;5;1;3;85,6;9832;3,32;4,48;114;6445;5471;34,01369863;0,712328767;600;0;24;1081;37;19;18;0;11;0;0
6950;475680;08.05.1966;12.10.1996;12.02.1997;48;9910;C;0;8392;classic;700;159617;29;19;8;1;9;85,2;9198;3,33;4,28;131;5796;6132;30,76712329;0,336986301;700;0;48;9910;12;8;4;0;5;0;0
6985;96768;06.01.1968;27.07.1995;25.07.1996;36;2688;C;0;8432;;900;85852;41;23;4;2;4;59,8;8965;7,08;8,23;104;2653;2822;28,54794521;0,994520548;900;0;36;2688;66;28;36;0;17;0;7
7045;288720;19.04.1943;26.12.1996;16.06.1997;48;6015;C;1;8502;classic;400;121947;37;28;7;3;11;70,5;8541;2,51;2,97;131;3496;3839;54,15890411;0,471232877;400;0;48;6015;21;12;9;0;1;6;0
7049;495180;25.12.1979;12.10.1997;22.05.1998;60;8253;C;0;8506;junior;600;42821;4;13;5;1;3;48,4;8173;6,6;7,01;124;1103;1358;18,40547945;0,608219178;600;0;60;8253;31;14;17;0;1;7;0
7052;63972;24.05.1947;17.07.1997;09.11.1997;36;1777;D;1;8510;;300;157042;49;70;18;0;9;33,9;8743;1,88;2,43;111;3659;3894;50,4630137;0,315068493;300;1;36;1777;11;9;2;0;2;4;0
7082;194160;10.05.1945;06.09.1996;08.02.1998;48;4045;C;0;8548;;900;161954;21;37;20;3;8;48;8720;3,73;4,5;116;3729;3651;52,75068493;1,424657534;900;0;48;4045;133;41;92;0;25;0;50
7099;234336;03.12.1971;20.08.1996;10.06.1998;48;4882;C;0;8568;;1000;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;26,51780822;1,805479452;1000;0;48;4882;169;46;118;0;3;22;52
7123;47016;31.12.1957;14.04.1993;09.12.1993;12;3918;A;0;8598;;200;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;35,93972603;0,654794521;200;0;12;3918;42;22;19;0;14;0;4
7133;48672;02.05.1948;17.09.1993;06.11.1994;36;1352;A;0;8610;;300;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;46,51506849;1,136986301;300;0;36;1352;97;34;63;0;21;0;36
7136;74124;13.04.1939;09.04.1995;19.09.1996;36;2059;C;0;8615;;400;107870;84;29;6;1;6;58;8754;3,83;4,31;137;3804;3868;57,43561644;1,446575342;400;0;36;2059;122;39;83;0;24;0;33
7156;49488;12.11.1941;11.09.1997;16.04.1998;24;2062;C;0;8636;classic;300;161227;5;35;11;4;10;69,7;8678;5,93;5,57;102;4980;4595;56,42465753;0,594520548;300;0;24;2062;32;18;12;0;3;8;0
7176;203940;11.05.1954;07.12.1996;30.11.1997;60;3399;C;0;8661;;400;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;43,55616438;0,980821918;400;0;60;3399;54;23;31;0;13;0;7
7180;99744;28.08.1971;12.06.1997;17.11.1998;24;4156;C;0;8666;;700;94725;38;28;1;3;6;63,4;9920;2,26;2,87;130;4289;4846;27,22191781;1,432876712;700;0;24;4156;102;42;52;0;9;17;13
7181;49872;12.02.1967;02.07.1996;17.05.1998;12;4156;C;0;8667;;600;148545;8;35;12;3;4;53,5;8909;4,01;5,56;113;3460;3590;31,25753425;1,873972603;600;0;12;4156;215;58;154;0;36;0;84
7184;155640;07.01.1943;19.06.1995;04.08.1996;24;6485;A;0;8670;;500;95616;65;30;4;1;6;51,4;9307;3,85;4,43;118;2616;3040;53,57260274;1,126027397;500;0;24;6485;105;27;78;0;14;0;36
7190;63360;14.08.1955;06.09.1993;06.06.1995;60;1056;C;1;8677;;700;75685;31;28;5;1;9;60,8;8208;1,89;2,26;155;1660;2123;39,8109589;1,747945205;700;0;60;1056;119;49;70;0;29;0;16
7240;152160;11.04.1948;23.04.1996;15.01.1998;60;2536;C;0;8737;;500;74062;99;15;4;2;7;61,4;8114;2,38;2,62;119;1003;1181;49,76438356;1,731506849;500;0;60;2536;121;45;73;0;4;21;16
7262;73260;07.07.1940;30.08.1996;10.02.1997;60;1221;C;0;8764;;900;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;56,59726027;0,449315068;900;0;60;1221;21;12;9;0;7;0;1
7274;49044;11.04.1953;28.09.1997;12.03.1998;12;4087;C;0;8777;;400;75637;35;36;9;0;7;36,5;9622;0,45;0,59;154;3475;3529;44,91780822;0,452054795;400;0;12;4087;22;11;11;0;6;0;2
7401;80952;04.02.1945;26.02.1993;05.01.1994;24;3373;A;1;8865;;1100;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;48,91780822;0,857534247;1100;0;24;3373;54;22;29;0;2;10;5
7418;30276;23.04.1939;07.04.1995;29.04.1996;12;2523;B;0;8888;;1000;103347;87;16;7;1;7;67;9104;1,51;2,07;123;2299;2354;57,01643836;1,060273973;1000;1;12;2523;92;58;32;0;9;13;0
7424;30276;09.02.1962;28.07.1996;08.12.1997;12;2523;A;1;8894;;900;228848;15;40;18;2;6;57,2;9893;4,09;4,72;96;5623;5887;35,82739726;1,364383562;900;0;12;2523;164;51;107;0;36;0;43
7437;110736;30.01.1940;08.08.1997;19.04.1998;48;2307;C;0;8909;;14941;51428;50;11;3;1;4;52,7;8402;3,13;3,98;120;999;1099;58,21643836;0,695890411;14941;0;48;2307;55;23;31;0;6;9;13
7445;55368;25.12.1939;18.03.1993;15.03.1994;24;2307;A;0;8918;;200;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;54,21917808;0,991780822;200;0;24;2307;98;47;39;0;25;0;0
7454;63312;07.05.1956;19.04.1993;26.05.1994;48;1319;A;0;8928;;500;149893;63;29;6;2;6;67,4;9753;4,64;5,05;109;5244;5892;38,05205479;1,101369863;500;0;48;1319;82;35;47;0;23;0;17
7485;91200;26.08.1955;28.07.1993;16.03.1994;24;3800;A;0;8965;;700;119895;17;4;3;2;4;89,9;10446;7,34;9,4;90;4947;4743;38,55342466;0,632876712;700;0;24;3800;36;18;16;0;3;8;3
7523;288468;26.10.1958;29.08.1994;03.01.1995;36;8013;A;0;9008;;600;86513;38;36;5;1;5;50,5;8288;3,79;4,52;110;1562;1460;36,1890411;0,347945205;600;0;36;8013;17;14;3;0;6;0;0
7542;590820;22.08.1967;16.05.1996;19.10.1997;60;9847;C;1;9032;;300;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;30,15890411;1,42739726;300;0;60;9847;111;46;65;0;30;0;24
7546;41952;10.12.1972;03.09.1994;02.11.1995;12;3496;A;1;9038;;500;161854;73;21;6;1;6;76,3;9425;1,72;2,5;125;4085;3891;22,89589041;1,164383562;500;0;12;3496;105;31;70;0;3;14;30
7559;12792;19.07.1973;24.05.1997;11.07.1998;12;1066;C;0;9054;;900;124605;11;42;14;1;8;46;8772;4,69;4,98;126;2854;3158;24,97808219;1,131506849;900;0;12;1066;78;35;43;0;22;0;9
7562;309600;26.06.1975;17.01.1995;31.12.1995;48;6450;C;1;9058;;400;226122;32;50;7;4;4;62,6;8994;3,8;4,79;110;9672;9208;20,51506849;0,953424658;400;0;48;6450;56;22;31;0;1;11;0
7565;153504;20.12.1975;02.04.1996;17.08.1997;48;3198;C;1;9062;;300;108871;41;29;7;2;6;62,1;8444;3,24;3,47;106;2595;2305;21,65753425;1,375342466;300;0;48;3198;111;35;75;0;2;17;25
7594;130464;22.03.1974;16.02.1996;11.12.1997;48;2718;C;1;9095;;1000;93931;74;21;10;1;8;56,9;8427;1,12;1,54;107;1874;1913;23,72328767;1,816438356;1000;0;48;2718;191;52;133;0;33;0;66
7606;191880;08.03.1949;15.03.1995;12.12.1995;60;3198;C;1;9109;;400;103347;87;16;7;1;7;67;9104;1,51;2,07;123;2299;2354;46,76438356;0,745205479;400;0;60;3198;87;35;46;0;26;0;16
7607;31728;10.04.1950;05.09.1993;27.03.1995;24;1322;A;1;9110;;600;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;44,96164384;1,556164384;600;0;24;1322;117;41;76;0;23;0;14
7614;320592;09.11.1970;08.02.1995;18.05.1996;48;6679;C;0;9119;classic;500;145688;22;41;13;2;5;40,7;8544;1,29;1,86;109;2719;2906;25,52054795;1,271232877;500;0;48;6679;88;30;49;1;1;15;0
7632;170448;11.10.1943;22.09.1996;08.01.1998;48;3551;C;0;9142;;1000;228848;15;40;18;2;6;57,2;9893;4,09;4,72;96;5623;5887;54,24383562;1,295890411;1000;0;48;3551;85;32;53;0;17;0;10
7636;42384;07.12.1941;08.10.1996;26.01.1998;12;3532;C;0;9148;;700;128118;9;16;6;3;8;85,3;9317;6,49;7,07;97;6949;6872;56,1369863;1,301369863;700;0;12;3532;132;44;81;0;29;0;26
7637;390096;26.09.1978;19.08.1996;29.01.1997;48;8127;C;1;9149;junior;900;112709;48;20;7;3;10;73,5;8369;1,79;2,31;117;2854;2618;18,34246575;0,446575342;900;0;48;8127;16;10;6;0;6;0;0
7674;94488;21.08.1958;21.07.1996;21.03.1997;24;3937;C;1;9197;;800;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;38,58082192;0,665753425;800;0;24;3937;66;26;38;0;18;0;12
7713;220440;02.11.1955;25.05.1996;25.02.1998;60;3674;C;0;9238;;600;102609;75;33;2;3;6;52;8187;4,83;5,45;94;2123;2134;42,31506849;1,756164384;600;0;60;3674;75;34;39;0;16;0;6
7721;45456;15.05.1947;03.07.1997;28.05.1998;12;3788;C;0;9247;classic;1000;53921;61;22;1;1;2;41,3;8598;2,77;3,26;123;1597;1875;51,03561644;0,901369863;1000;0;12;3788;56;23;31;0;2;11;0
7733;140064;18.07.1950;08.07.1996;12.05.1998;24;5836;C;0;9261;classic;200;51428;50;11;3;1;4;52,7;8402;3,13;3,98;120;999;1099;47,81643836;1,843835616;200;0;24;5836;142;46;83;0;2;22;0
7745;77544;14.04.1942;29.11.1996;20.12.1997;36;2154;C;0;9274;classic;700;88884;80;26;6;2;5;46,7;8507;1,67;1,85;132;2159;2674;55,68493151;1,057534247;700;0;36;2154;64;26;35;0;15;0;8
7753;51696;28.01.1968;08.02.1993;11.03.1994;24;2154;A;0;9285;classic;600;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;26,11506849;1,084931507;600;0;24;2154;102;44;50;5;31;0;0
7765;27984;16.02.1949;10.07.1994;11.12.1995;12;2332;A;1;9298;;500;139012;59;41;8;3;10;61,9;8363;2,52;3,49;108;2564;2799;46,81643836;1,421917808;500;0;12;2332;76;30;43;0;14;0;10
7769;196080;27.05.1958;03.10.1993;22.05.1994;48;4085;A;1;9303;;900;87419;21;11;4;3;9;85,5;8624;1,79;2,66;102;2879;3198;35,98630137;0,632876712;900;0;48;4085;47;20;24;0;13;0;0
7795;372120;26.01.1945;05.01.1995;29.10.1996;60;6202;C;1;9333;gold;500;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;51,75616438;1,81369863;500;0;60;6202;172;71;91;0;50;0;0
7815;189696;24.09.1945;09.04.1995;01.01.1996;24;7904;A;1;9355;;700;51428;50;11;3;1;4;52,7;8402;3,13;3,98;120;999;1099;50,27123288;0,731506849;700;0;24;7904;89;30;56;0;21;0;23
7819;20832;04.05.1948;01.08.1993;02.02.1995;48;434;C;1;9362;;500;85852;41;23;4;2;4;59,8;8965;7,08;8,23;104;2653;2822;46,75068493;1,506849315;500;0;48;434;151;47;104;0;29;0;52
7824;189696;19.02.1970;17.05.1994;28.09.1994;24;7904;B;0;9367;;600;110643;49;41;4;1;4;51,9;8441;3,45;4,48;115;1879;2252;24,60547945;0,367123288;600;1;24;7904;5;5;0;0;5;0;0
7844;91584;16.11.1951;26.11.1993;25.06.1994;24;3816;A;0;9394;;33589,9;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;42,60547945;0,578082192;33589,9;0;24;3816;31;14;12;0;1;7;0
7857;68112;30.11.1977;04.08.1993;18.01.1995;12;5676;A;0;9407;;33553,5;138032;67;30;4;2;5;64,6;8819;5,38;5,66;99;4063;4505;17,13424658;1,457534247;33553,5;0;12;5676;147;37;101;0;2;18;41
7859;72120;10.11.1952;14.03.1995;19.11.1996;12;6010;A;0;9409;gold;68499,2;139012;59;41;8;3;10;61,9;8363;2,52;3,49;108;2564;2799;44,02465753;1,684931507;68499,2;0;12;6010;102;40;58;0;1;20;0
7861;21852;05.12.1954;22.04.1995;08.10.1995;36;607;A;1;9413;classic;42899,4;125236;28;11;1;4;5;87,7;9675;6,43;7,68;100;5323;5190;40,84109589;0,463013699;42899,4;0;36;607;18;12;6;0;7;0;1
7890;79344;05.06.1951;26.03.1996;14.10.1997;48;1653;C;0;9447;;28913;87419;21;11;4;3;9;85,5;8624;1,79;2,66;102;2879;3198;46,35890411;1,553424658;28913;0;48;1653;105;47;58;0;29;0;15
7894;153144;17.02.1969;09.04.1996;21.10.1997;36;4254;C;1;9452;classic;53578,6;67298;71;19;10;0;7;43,8;8561;0,65;1,29;110;1029;1127;28,6739726;1,534246575;53578,6;0;36;4254;171;57;105;4;39;0;36
7907;97392;23.06.1960;27.07.1996;31.08.1997;12;8116;A;1;9467;;48368,3;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;37,1890411;1,095890411;48368,3;0;12;8116;81;35;45;0;22;0;10
7926;84120;02.03.1950;09.06.1996;22.09.1996;24;3505;A;0;9490;;80874,9;42821;4;13;5;1;3;48,4;8173;6,6;7,01;124;1103;1358;46,55890411;0,287671233;80874,9;0;24;3505;19;12;7;0;9;0;0
7957;42900;21.09.1964;07.09.1995;14.06.1997;12;3575;A;1;9525;classic;5139,9;121947;37;28;7;3;11;70,5;8541;2,51;2,97;131;3496;3839;32,72876712;1,767123288;5139,9;0;12;3575;175;65;108;0;44;0;36
7965;71460;03.08.1945;08.11.1993;30.09.1994;12;5955;A;1;9536;;62307,2;157042;49;70;18;0;9;33,9;8743;1,88;2,43;111;3659;3894;49,15890411;0,893150685;62307,2;0;12;5955;43;20;22;0;12;0;4
7966;473280;01.07.1967;27.12.1996;07.09.1997;60;7888;D;0;9538;;500;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;30,18630137;0,695890411;500;1;60;7888;43;23;19;0;9;0;0
7990;144960;17.03.1967;30.08.1996;23.04.1998;48;3020;C;0;9564;;70904,2;81344;61;23;4;2;6;55,3;8899;3,39;3,97;149;2987;2487;31,10136986;1,646575342;70904,2;0;48;3020;146;58;81;0;39;0;17
7997;160656;10.12.1970;25.04.1996;05.02.1998;24;6694;C;0;9572;;34145,8;92084;55;29;4;3;5;46,7;10124;0,56;0,54;141;3810;4316;27,15616438;1,783561644;34145,8;0;24;6694;146;57;79;0;36;0;0
8026;128268;08.12.1942;23.03.1997;09.09.1997;36;3563;C;1;9606;classic;24773,9;159617;29;19;8;1;9;85,2;9198;3,33;4,28;131;5796;6132;54,75342466;0,465753425;24773,9;0;36;3563;18;12;6;0;7;0;0
8027;77640;10.07.1967;07.07.1993;05.06.1994;12;6470;A;1;9607;;54622,4;105606;77;26;7;2;7;53;8254;2,79;3,76;97;2166;2325;26,90410959;0,912328767;54622,4;0;12;6470;60;22;33;0;2;10;0
8038;35856;19.07.1967;17.08.1996;18.01.1998;24;1494;C;0;9621;classic;62397,2;162580;83;26;5;1;6;72,8;9538;1,51;1,81;111;6079;5410;30,50136986;1,421917808;62397,2;0;24;1494;95;35;60;0;19;0;12
8039;93600;23.06.1972;17.12.1995;20.10.1996;24;3900;A;1;9622;classic;78423,3;81344;61;23;4;2;6;55,3;8899;3,39;3,97;149;2987;2487;24,3260274;0,84109589;78423,3;0;24;3900;55;21;34;0;11;0;15
8041;140400;15.10.1941;10.10.1993;06.11.1994;36;3900;A;1;9625;classic;70792,2;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;53,06027397;1,073972603;70792,2;0;36;3900;45;22;23;0;9;0;0
8051;208320;14.04.1968;07.02.1993;01.06.1994;48;4340;A;0;9637;;43830,7;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;26,13150685;1,312328767;43830,7;0;48;4340;85;33;46;0;3;15;0
8073;49320;03.10.1945;03.09.1993;17.02.1994;12;4110;B;0;9665;;39285;122603;25;21;6;2;8;80;8991;1,39;2,01;128;5198;5273;48,37534247;0,457534247;39285;1;12;4110;49;17;30;0;12;0;10
8085;260400;19.06.1950;08.04.1996;17.10.1997;60;4340;D;0;9679;;34770,7;182027;17;49;12;2;7;56,4;8746;3,33;3,74;90;4355;4433;47,32876712;1,526027397;34770,7;1;60;4340;127;43;81;0;25;0;29
